Name,Smiles,solv_dip,G_solv,HOMO_solv,LUMO_solv,C_charges,O_charges,Most_neg,Most_pos,Het_charges,SASA,LsoluHsolv,LsolvHsolu,Volume,MW,DeltaG_sol,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,logS
Ph6-ch-383_water.log,CC(C)C[C@H](NC(=O)c1cnnc(O)c1)C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O,11.548,0.111055,-0.3713,-0.04981,-0.1018279999999999,-2.231913,-0.691813,0.605217,-4.742744,570.0415649414062,0.39536,0.5200100000000001,365.778,388.1882844707093,-0.0284459999999999,12.682222537163014,-0.87864559712774,12.682222537163014,0.063440748965641,0.48251503649227917,388.4280000000002,364.2360000000001,388.185903248,150,0,0.2532642189971609,-0.4921846436558417,0.4921846436558417,0.2532642189971609,1.4285714285714286,2.1785714285714284,2.75,16.2667472571849,9.97639881158809,2.2985037196731715,-2.2222601324016553,2.162243403301996,-2.500104328732033,5.971180694385968,-0.12508239177557295,2.0353378013771977,775.5844828879854,20.681433796945203,15.80612799327537,15.80612799327537,13.29493275328225,9.100288176743238,9.100288176743238,7.160646363321188,7.160646363321188,4.3880913375412804,4.3880913375412804,2.994767482477877,2.994767482477877,-3.22,1457930.0674515408,21.084299494258573,9.639147307578988,5.904565030519171,162.26347738243817,21.056893206859698,12.083681658295921,0.0,17.69434779513838,5.907179729351506,0.0,14.383611552215466,0.0,10.360573363039524,5.098681808301038,13.847474399381248,25.18037091493942,18.52902952053558,17.829516376102344,19.49013894705617,17.721539188054518,5.261891554738487,26.147729428621066,11.835812092322787,45.193620926455196,6.544756405912575,17.82666213177168,0.0,11.949209649227644,15.950365812018994,0.0,5.879988336435371,0.0,51.65386826370579,9.589074368143644,23.166924959853546,43.46792794392809,12.263210640074686,0.0,0.0,0.0,157.1,29.778029453434304,24.752030501794657,0.0,29.727264936297296,19.386399651764595,6.06636706846161,6.196843571613076,0.0,19.91669571217352,26.147729428621066,0.0,0.0,0.0,36.763571495225605,33.4971602169917,0.063440748965641,-1.827347148221378,1.4350308576904895,2.3714828257476235,4.363327670266981,0.0,0.5555555555555556,28,4,10,0,1,1,0,1,1,7,4,10,8,0,1,1,2,-0.138719999999999,97.68340000000003,0,0,0,0,0,2,0,1,0,0,3,3,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.1104670919999973
Ph6-ch-521_water.log,CC1=C(C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C#N)C[C@@H]2CCNC2=O)CC(=O)N1,7.8123,0.055386,-0.34869,-0.02349,-0.2106469999999999,-2.46075,-0.665019,0.658887,-5.122781000000001,599.755126953125,0.42168,0.4974,431.716,389.2086907386184,-0.0308109999999999,12.723438444822374,-0.8363364512471654,12.723438444822374,0.02252340127204855,0.45679411360310695,389.4560000000002,362.2400000000001,389.206304344,152,0,0.2496250394841413,-0.3558373943158056,0.3558373943158056,0.2496250394841413,1.2857142857142858,2.0,2.5,16.1621685299169,9.975487181127844,2.312866892652115,-2.2250779636495004,2.173196458296915,-2.502997732789389,6.03842457787062,-0.12830884894822842,2.020727986006296,737.0962420713934,20.844570503761734,16.425141740046655,16.425141740046655,13.205616355805208,9.490081214130157,9.490081214130157,7.686705027403555,7.686705027403555,4.87529573729675,4.87529573729675,3.3914152069811023,3.3914152069811023,-2.8900000000000006,1361913.800523185,21.410528609405368,9.350077112760458,5.5517739714654,163.8450605638017,21.267154416025324,12.083681658295921,0.0,23.628718917406022,0.0,0.0,19.178148736287287,0.0,5.261891554738487,0.0,13.847474399381248,32.104108114630044,23.732806295199072,12.490042935718282,19.178148736287287,23.628718917406022,5.261891554738487,21.267154416025324,11.835812092322787,58.538179749071844,6.544756405912575,11.270143843125101,0.0,6.069221312792274,21.267154416025324,0.0,0.0,0.0,42.25715698161452,19.178148736287287,23.166924959853546,46.454498090775914,11.270143843125101,0.0,0.0,0.0,140.19,23.898041116998932,24.440040291025774,0.0,36.49181479687782,30.656543494889696,0.0,0.0,6.923737199690624,19.91669571217352,21.267154416025324,0.0,0.0,0.0,48.41140956188437,19.976808629431737,0.7910817543781115,-1.4868630778941987,0.3688040542076436,1.2274198870177548,6.044672524307924,0.0,0.631578947368421,28,4,9,0,2,2,0,0,0,5,4,9,8,0,1,1,2,-0.1542199999999982,100.12280000000005,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,1,4,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.9691125259999964
Ph6-ch-61_water.log,Cc1[nH]c(N)cc1C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O,10.6131,0.150315,-0.31369,-0.00405,-0.6422380000000001,-1.920743,-0.660412,0.654172,-5.006805,616.5780029296875,0.44112,0.4624,413.069,388.22467469423856,-0.034078,12.750271400226758,-0.7951119614512472,12.750271400226758,0.0953204503734526,0.44090997565973455,388.4720000000002,360.2480000000001,388.222288756,152,0,0.2533220794526075,-0.3852439936820355,0.3852439936820355,0.2533220794526075,1.3928571428571428,2.107142857142857,2.607142857142857,16.15927570786931,9.97613678654239,2.300395214119508,-2.222653853738781,2.1668542627412055,-2.5003708386288257,5.988155233767501,-0.12508249896536325,2.046067110661091,779.1221820765747,20.844570503761734,16.464487206775495,16.464487206775495,13.205616355805208,9.444875691496119,9.444875691496119,7.621553109457334,7.621553109457334,4.764598303775355,4.764598303775355,3.3290927967627018,3.3290927967627018,-3.0200000000000005,1361913.800523185,21.282002902688806,9.260094395666787,5.487398476196427,163.975487332368,26.668011810128384,17.90154443613095,0.0,11.814359458703011,5.907179729351506,0.0,14.383611552215466,0.0,5.261891554738487,0.0,13.847474399381248,38.17047518309165,18.15659044692243,11.63267280448927,14.383611552215466,23.539401965889542,5.261891554738487,20.9343443329662,11.835812092322787,52.11735812614583,12.27842388307476,17.323746555007066,0.0,6.069221312792274,21.684033289181176,5.817862777835028,0.0,0.0,41.33395577321022,9.589074368143644,30.090662159544173,49.161855938776554,6.06636706846161,0.0,0.0,0.0,152.89999999999998,23.898041116998932,19.645503106953953,0.0,24.1638134446003,36.461641916145076,0.0,6.06636706846161,6.923737199690624,19.91669571217352,20.9343443329662,5.733667477162185,0.0,0.0,39.894565971991845,17.50815720546299,6.663483442474972,-0.7081469857159435,1.9704730783753146,1.3151691962094751,6.1896314245346815,0.0,0.5789473684210527,28,6,9,0,1,1,0,1,1,5,5,9,8,0,1,1,2,0.5844,103.92870000000005,0,0,0,1,0,1,1,0,0,0,3,3,0,0,0,1,4,1,0,0,0,1,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.3459973799999965
Ph6-ch-623_water.log,CC(C)C[C@H](NC(=O)c1ccnc(N)c1F)C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O,9.2993,0.082527,-0.33959,-0.03301,0.0446129999999999,-1.790851,-0.640391,0.615614,-5.066323,615.3847045898438,0.41216,0.4883,419.187,404.1997028218436,-0.030906,14.065014654373872,-0.9819033446712024,14.065014654373872,0.04125183715461467,0.49490443988228433,404.44600000000014,379.24600000000015,404.19721688000004,156,0,0.25460679933307045,-0.3812431791366189,0.3812431791366189,0.25460679933307045,1.4482758620689655,2.1724137931034484,2.7586206896551726,19.14227317856646,9.976112522015008,2.3021009998027777,-2.224238358549465,2.167237861307543,-2.501341106251127,5.978810749123247,-0.1250833258426884,2.0816084654575513,822.6527680433195,21.55167728494828,16.367015544474306,16.367015544474306,13.722453108210816,9.410321814236392,9.410321814236392,7.415933698489271,7.415933698489271,4.645089371821309,4.645089371821309,3.1448494002235687,3.1448494002235687,-3.2200000000000006,2199269.65525068,22.073152905231186,9.817504193148542,5.876088208914002,167.78656818082982,21.684033289181176,12.083681658295921,11.635083618880923,11.814359458703011,5.907179729351506,0.0,14.383611552215466,9.374393568622029,5.261891554738487,0.0,13.847474399381248,31.246737983401033,18.659506023687044,11.63267280448927,18.774026599890284,23.539401965889542,5.261891554738487,20.9343443329662,11.835812092322787,45.193620926455196,12.27842388307476,23.64388297281758,0.0,6.069221312792274,21.684033289181176,10.208277825509848,0.0,0.0,41.33395577321022,9.589074368143644,28.98414580089944,43.46792794392809,12.263210640074686,0.0,0.0,0.0,150.0,35.53312473587985,24.03591815462877,0.0,36.14808655922331,12.965578028838586,0.0,12.263210640074686,0.0,19.91669571217352,20.9343443329662,5.733667477162185,14.065014654373872,0.0,40.448547516911205,17.12244136584033,5.067786881506947,-3.1925160091629383,1.2891482291824996,2.2626486301219897,4.270262064559434,0.0,0.5263157894736842,29,5,9,0,1,1,0,1,1,6,4,10,8,0,1,1,2,0.481980000000001,102.59400000000004,0,0,0,1,0,1,0,0,0,0,3,3,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-2.3436302599999994
Ph6-ch-93_water.log,CC(C)C[C@H](NC(=O)c1nc(N)c[nH]1)C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O,6.6993,0.155586,-0.32773,-0.01945,0.0713840000000001,-1.844494,-0.65876,0.647099,-5.208989,594.3204345703125,0.42572,0.47644,368.151,375.2041947151295,-0.033337,12.642543934240363,-0.836037887377173,12.642543934240363,0.007885193410085645,0.4170686947642468,375.43300000000016,350.2330000000001,375.20188766,146,0,0.2872965691470783,-0.38241260166722657,0.38241260166722657,0.2872965691470783,1.4444444444444444,2.185185185185185,2.7037037037037037,16.159855086480388,9.977102058272838,2.3001115420722136,-2.2185513949914726,2.160669678260788,-2.50156839585184,5.948805510494779,-0.1250844908814899,2.005849299023516,737.130640000973,19.974327015758654,15.411700802275453,15.411700802275453,12.79493275328225,8.892089286996079,8.892089286996079,7.032149493937244,7.032149493937244,4.297038787653964,4.297038787653964,2.9524465809888607,2.9524465809888607,-3.0900000000000007,972353.5684054455,20.22470983215207,9.024229814341926,5.702927271804959,156.8301931989179,26.668011810128384,17.90154443613095,5.824404497999927,11.814359458703011,5.907179729351506,0.0,14.383611552215466,4.9839785209472085,5.261891554738487,0.0,13.847474399381248,25.18037091493942,18.659506023687044,6.069221312792274,14.383611552215466,23.539401965889542,5.261891554738487,25.91832285391341,11.835812092322787,45.193620926455196,12.27842388307476,12.021248069613003,0.0,6.069221312792274,21.684033289181176,5.817862777835028,0.0,0.0,46.317934294157425,9.589074368143644,23.166924959853546,43.72888095023103,6.196843571613076,0.0,0.0,0.0,165.79,23.898041116998932,19.645503106953953,0.0,35.806080720435254,19.386399651764595,0.0,6.196843571613076,0.0,19.91669571217352,25.91832285391341,5.733667477162185,0.0,0.0,43.06887712000915,17.296168471493736,5.490318354763528,-1.1198022826296272,0.3730343809929848,2.6435689577914365,4.414501664245462,0.0,0.5882352941176471,27,6,10,0,1,1,0,1,1,6,5,10,8,0,1,1,2,-0.32901999999999826,96.98670000000003,0,0,0,1,0,2,1,0,0,0,3,3,0,0,0,2,4,1,0,0,0,1,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.8769885559999953
Ph6-en-113_water.log,Cc1cc(C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C#N)C[C@@H]2CCNC2=O)sc1C,8.7216,0.14408,-0.33701,-0.03765,-1.485416,-1.890532,-0.658416,0.641797,-3.685309,639.39990234375,0.40752,0.48572,438.801,404.1906927664988,-0.0237719999999999,12.768185626102293,-0.764684298101957,12.768185626102293,0.07873407605106442,0.615534626969108,404.53600000000023,376.3120000000001,404.188211756,152,0,0.26151486883836406,-0.3558373943158056,0.3558373943158056,0.26151486883836406,1.3571428571428572,2.0714285714285716,2.5714285714285716,32.133560938776355,9.976951583469676,2.299616750089343,-2.2204712223091483,2.2087049493084643,-2.4989224084506994,7.136713858917567,-0.1250811965994285,2.0330959745382295,761.4040179385826,20.844570503761734,16.79538522804973,17.611881808977458,13.20561635580521,9.564448847365169,10.380945428292895,7.708047936068254,8.964370922623425,4.874056982955816,6.025378215194184,3.188007650299906,4.12511618580326,-2.3999999999999995,1396219.1086751153,21.895098648877838,9.691330918967859,5.7969452139119735,169.43174159914906,15.950365812018994,12.083681658295921,0.0,11.814359458703011,5.907179729351506,0.0,14.383611552215466,0.0,5.261891554738487,11.336785877934737,13.847474399381248,50.65766387447927,17.33980964577527,10.946368506493574,14.383611552215466,29.058325065989255,5.261891554738487,15.950365812018994,11.835812092322787,59.04109532583645,6.544756405912575,21.384112947561206,0.0,6.069221312792274,15.950365812018994,0.0,0.0,11.336785877934737,36.34997725226302,9.589074368143644,37.0143993592348,53.22222233133069,6.06636706846161,0.0,0.0,0.0,111.09,17.990861387647428,19.645503106953953,0.0,30.070993173951805,24.263546845465893,10.440598685398296,11.336785877934737,0.0,33.761315867224106,22.019587124811267,0.0,0.0,1.3944720787636549,38.716741611654165,17.64058876921719,1.0411072688316627,-0.8362840618396865,2.3801648213999407,1.4016179537489823,8.42825822489076,0.0,0.6,28,3,7,0,1,1,0,1,1,5,3,8,8,0,1,1,2,2.0440199999999997,107.77960000000006,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-2.9035730219999962
Ph6-en-126_water.log,CC(C)C[C@H](NC(=O)c1cn(C)cn1)C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O,9.6498,0.155935,-0.35884,-0.00059,-0.3633339999999998,-1.876481,-0.665352,0.678653,-4.555996,615.1828002929688,0.44458,0.50755,402.779,374.2089386017069,-0.033915,12.672231040564373,-0.7844808201058193,12.672231040564373,0.09103319237115959,0.5942475066309658,374.4450000000002,348.2370000000001,374.206638692,146,0,0.2716176270139888,-0.3558373943158056,0.3558373943158056,0.2716176270139888,1.4444444444444444,2.185185185185185,2.7037037037037037,16.159551615363615,9.976886391933297,2.299297262229055,-2.2192127041425405,2.1605388351479284,-2.5005501835838726,5.956536212881902,-0.1250833798601667,2.005849299023516,735.7005677263434,19.974327015758654,15.858914397775411,15.858914397775411,12.79493275328225,9.062942484797913,9.062942484797913,7.282576938929006,7.282576938929006,4.421805773430337,4.421805773430337,3.0358352164031994,3.0358352164031994,-2.8900000000000006,972353.5684054455,20.422254118517316,9.164647634269185,5.807723465264752,158.06521610289712,20.517465459810346,17.77760965314438,0.0,11.814359458703011,5.907179729351506,0.0,14.383611552215466,4.9839785209472085,5.261891554738487,0.0,13.847474399381248,25.18037091493942,25.707178006364234,12.396541387556816,14.383611552215466,17.721539188054518,5.261891554738487,25.501443980757553,18.883484074999977,45.193620926455196,6.544756405912575,18.21809164122608,0.0,6.069221312792274,15.950365812018994,0.0,0.0,0.0,45.90105542100157,16.636746350820832,23.166924959853546,43.59840444707956,12.524163646377618,0.0,0.0,0.0,128.91,23.898041116998932,19.645503106953953,0.0,29.85774143944876,19.386399651764595,0.0,6.3273200747645415,17.811615202081622,19.91669571217352,20.9343443329662,0.0,1.6436472286945079,0.0,40.69833288254298,17.427165785259323,0.22084815637304844,-1.0858930740852974,0.4676571537195642,4.405858075245806,4.47360012883767,1.7487836634124028,0.6111111111111112,27,3,9,0,1,1,0,1,1,6,3,9,8,0,1,1,2,0.09918000000000121,97.19460000000005,0,0,0,0,0,2,0,0,0,0,3,3,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.9896210759999966
Ph6-en-127_water.log,CC(C)C[C@H](NC(=O)c1ccn(C)n1)C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O,7.5244,0.180698,-0.36011,-0.01277,-0.688137,-1.873765,-0.660379,0.661654,-4.228732,618.8516235351562,0.4324,0.50882,385.737,374.2089386017069,-0.029923,12.672231040564373,-0.7844808201058193,12.672231040564373,0.09103319237115959,0.5942475066309658,374.4450000000002,348.23700000000014,374.206638692,146,0,0.2719256737392788,-0.3558373943158056,0.3558373943158056,0.2719256737392788,1.4444444444444444,2.185185185185185,2.7037037037037037,16.159627830858525,9.976847830946287,2.299378680555119,-2.219170642352718,2.160537227625583,-2.500723621792935,5.957175057766051,-0.12508355246148128,2.005849299023516,735.7005677263434,19.974327015758654,15.858914397775411,15.858914397775411,12.79493275328225,9.079878038636924,9.079878038636924,7.23284582610135,7.23284582610135,4.43054136167857,4.43054136167857,3.0419314882530246,3.0419314882530246,-2.8900000000000006,972353.5684054455,20.422254118517316,9.164647634269185,5.807723465264752,158.03366967130185,15.950365812018994,17.77760965314438,0.0,11.814359458703011,5.907179729351506,0.0,19.06541448736065,0.0,10.360573363039524,0.0,13.847474399381248,31.246737983401033,25.707178006364234,6.069221312792274,14.383611552215466,17.721539188054518,5.261891554738487,25.730850555465214,18.883484074999977,45.193620926455196,6.544756405912575,17.957138634923147,0.0,6.069221312792274,15.950365812018994,0.0,0.0,0.0,46.13046199570923,16.636746350820832,23.166924959853546,43.59840444707956,12.263210640074686,0.0,0.0,0.0,128.91,23.898041116998932,19.645503106953953,0.0,29.85774143944876,19.386399651764595,0.0,4.681802935145185,19.310882622751876,19.91669571217352,21.049047620320028,0.0,1.504758339805619,0.0,36.714746994024736,21.459362784888686,0.22084815637304844,-1.0858930740852974,2.0335899354640343,2.9788141823902246,4.47360012883767,1.7001725523012916,0.6111111111111112,27,3,9,0,1,1,0,1,1,6,3,9,8,0,1,1,2,0.09918000000000121,97.19460000000005,0,0,0,0,0,2,0,0,0,0,3,3,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.9171965559999964
Ph6-en-131_water.log,Cc1cnc(C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C#N)C[C@@H]2CCNC2=O)s1,9.0236,0.14169,-0.35994,-0.04506,-0.8004980000000002,-1.814604,-0.662232,0.621832,-3.9454,624.2515258789062,0.40011,0.50865,400.479,391.1702127873897,-0.0234949999999999,12.680840734441926,-0.7777578577727391,12.680840734441926,0.08734096708802519,0.6127289306611875,391.4970000000001,366.29700000000014,391.16781066,146,0,0.2804166378506669,-0.3558373943158056,0.3558373943158056,0.2804166378506669,1.4444444444444444,2.185185185185185,2.7037037037037037,32.133567513139056,9.977226322738407,2.3001077740966873,-2.2185479161946735,2.1656755943816153,-2.4998192689864895,7.130410757816468,-0.12508228040985053,2.005849299023516,739.6007022562335,19.974327015758654,15.74259882354969,16.559095404477414,12.79493275328225,9.007579400267495,9.824075981195222,7.134262543099747,8.369035570258042,4.299802630635438,5.211340988225811,2.9532547708393584,3.6206759078926245,-2.4699999999999998,972353.5684054455,20.83721980346463,9.46136714917027,6.030026509274736,162.28644746569898,15.950365812018994,12.083681658295921,5.007623696852765,11.814359458703011,5.907179729351506,0.0,14.383611552215466,4.9839785209472085,5.261891554738487,11.336785877934737,13.847474399381248,32.104108114630044,23.536653217388345,6.069221312792274,14.383611552215466,29.058325065989255,5.261891554738487,20.9343443329662,11.835812092322787,52.11735812614583,6.544756405912575,16.081614462167142,0.0,6.069221312792274,15.950365812018994,0.0,0.0,11.336785877934737,41.33395577321022,9.589074368143644,30.090662159544173,47.789247342785174,6.196843571613076,0.0,0.0,0.0,123.97999999999999,23.898041116998932,19.645503106953953,0.0,24.1638134446003,24.39402334861736,4.877147193701299,11.336785877934737,6.196843571613076,26.840432911864145,20.9343443329662,0.0,0.0,1.2567405972821735,41.696225935543666,17.76662862081211,0.0,-1.0183854647513897,0.49569341915166154,2.962292667856445,6.340804224105332,0.0,0.6111111111111112,27,3,8,0,1,1,0,1,1,6,3,9,8,0,1,1,2,1.1306,100.83760000000005,0,0,0,0,0,1,0,0,0,0,3,3,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-2.407235959999996
Ph6-en-14_water.log,CC(C)C[C@H](NC(=O)c1cn[nH]c1)C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O,4.0988,0.152098,-0.36006,-0.00982,-0.2949710000000001,-1.894651,-0.691638,0.684898,-4.436285,569.2938842773438,0.43535,0.50877,394.063,360.1932025091752,-0.0298719999999999,12.60747330876795,-0.7807041026287063,12.60747330876795,0.09121300964013779,0.5199944606081748,360.4180000000002,336.2260000000001,360.190988628,140,0,0.25460860401510443,-0.3558373943158056,0.3558373943158056,0.25460860401510443,1.4230769230769231,2.1923076923076925,2.730769230769231,16.15927459015677,9.976572380991957,2.297940704208022,-2.2201997354081136,2.160487483981904,-2.499545987446482,5.967814816077734,-0.12508229446224187,1.9865713492515868,679.1703745497371,19.104083527755577,14.911700802275453,14.911700802275453,12.401085903164898,8.676681378993258,8.676681378993258,6.8451763094832625,6.8451763094832625,4.2447004964843895,4.2447004964843895,2.890213985708043,2.890213985708043,-2.89,704744.7196395587,19.434931303900395,8.987664404667418,5.306486339206424,151.45875607030993,15.950365812018994,12.083681658295921,0.0,11.814359458703011,5.907179729351506,0.0,19.4822933605165,0.0,10.360573363039524,0.0,13.847474399381248,25.18037091493942,18.659506023687044,17.829516376102344,14.383611552215466,17.721539188054518,5.261891554738487,26.147729428621066,11.835812092322787,45.193620926455196,6.544756405912575,17.957138634923147,0.0,6.069221312792274,15.950365812018994,0.0,0.0,0.0,46.547340868865085,9.589074368143644,23.166924959853546,43.46792794392809,12.393687143226153,0.0,0.0,0.0,139.76999999999998,23.898041116998932,19.645503106953953,0.0,24.1638134446003,24.94985114346159,0.0,12.393687143226153,0.0,19.91669571217352,26.147729428621066,0.0,0.0,0.0,36.48615887405726,23.634531098188933,0.3250148230397152,-1.0455705293417221,0.4765825249853024,4.154850392062243,4.46843281700827,0.0,0.5882352941176471,26,4,9,0,1,1,0,1,1,5,4,9,8,0,1,1,2,0.08878000000000102,92.57430000000004,0,0,0,0,0,2,1,0,0,0,3,3,0,0,0,2,4,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.8528713559999959
