Name,Smiles,solv_dip,G_solv,HOMO_solv,LUMO_solv,C_charges,O_charges,Most_neg,Most_pos,Het_charges,SASA,LsoluHsolv,LsolvHsolu,Volume,MW,DeltaG_sol
DF-4707_water.log,Cc1noc(C)c1C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O,5.1288,0.118953,-0.36471,-0.02284,-0.8427830000000002,-1.8775149999999998,-0.660326,0.66121,-4.314591999999999,599.3822631835938,0.42233,0.51342,453.434,389.2086907386184,-0.02537500000000001
DF-4742_water.log,CC(C)C[C@H](NC(=O)c1ccc(Cl)nn1)C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O,6.5538,0.162688,-0.363,-0.05184,-0.18597300000000017,-1.853055,-0.639117,0.651205,-4.231529,608.8223876953125,0.39333,0.51171,345.852,406.154514829398,-0.027571000000000012
DF-4764_water.log,CC(C)C[C@H](NC(=O)C(F)C(F)(F)F)C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O,11.7139,-0.264271,-0.37486,0.00781,0.3101879999999999,-1.8086449999999998,-0.661406,0.595621,-4.548555000000001,587.9568481445312,0.45298,0.5235700000000001,363.38,394.16522118441526,-0.023590999999999973
DF-4783_water.log,Cc1nc(C)c(C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C#N)C[C@@H]2CCNC2=O)s1,9.1403,0.144254,-0.34612,-0.04116,-0.9547189999999999,-1.818492,-0.637417,0.659703,-4.169456,617.6536865234375,0.40401,0.49483,461.754,405.1859488799214,-0.10595300000000002
DF-478_water.log,CC(C)C[C@H](NC(=O)c1cn(C)c2ccccc12)C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O,10.7967,0.222454,-0.32882,-0.02241,-1.1194790000000001,-1.911656,-0.656719,0.65701,-4.229847,647.1722412109375,0.42276,0.47753,444.386,423.2296397144159,0.050234
DF-4807_water.log,Cc1cc(C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C#N)C[C@@H]2CCNC2=O)c(C)o1,8.4602,0.081898,-0.34374,-0.01106,-1.0618350000000003,-2.139708,-0.655346,0.64934,-4.232742,624.6260375976562,0.43411,0.49245,466.047,388.2134446252571,-0.024452
DF-4827_water.log,CC(C)C[C@H](NC(=O)Cc1nccn1C)C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O,7.3409,0.162556,-0.34867,0.01431,-0.746306,-1.8831950000000002,-0.686562,0.61837,-4.598856,568.5690307617188,0.45948,0.49738,372.191,388.22467469423856,-0.027360999999999996
DF-4840_water.log,Cc1cc(C)[nH]c(=NC(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C#N)C[C@@H]2CCNC2=O)n1,10.6191,0.170543,-0.34997,-0.033,0.009050999999999698,-1.930819,-0.730419,0.741427,-5.762428000000001,682.6630249023438,0.41217000000000004,0.49868,425.531,415.2357406113929,-0.033415
DF-4849_water.log,CC(C)C[C@H](NC(=O)Nc1cccc(Cl)c1)C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O,5.5437,0.130209,-0.34427,-0.01788,-0.5269320000000003,-1.896898,-0.685531,0.771334,-4.5448129999999995,633.8893432617188,0.42729,0.49298000000000003,397.724,419.17499480850705,-0.024924
DF-485_water.log,CC(C)C[C@H](NC(=O)CCC(=O)c1ccc(O)cc1)C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O,4.83,0.046203,-0.34853,-0.01312,-0.7738820000000001,-2.922474,-0.682984,0.655395,-5.02586,636.1649780273438,0.43205,0.49724,428.246,442.224336390523,-0.029938
DF-4861_water.log,Cc1cc(CC(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C#N)C[C@@H]2CCNC2=O)on1,8.8081,0.123854,-0.36635,-0.00863,-0.9135929999999999,-1.8858559999999998,-0.691795,0.631282,-4.293064,580.6757202148438,0.43654,0.5150600000000001,417.182,389.2086907386184,0.004489000000000007
DF-486_water.log,CC(C)C[C@H](NC(=O)C(C)(C)C)C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O,4.1894,0.096977,-0.36133,0.01702,-1.4107029999999998,-1.872827,-0.68686,0.608497,-3.9907930000000005,570.6428833007812,0.46219,0.51004,460.569,350.2339413337932,-0.051521
DF-4876_water.log,Cc1nccn1CC(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O,10.9832,0.166554,-0.34674,0.01273,-0.6977100000000005,-1.88084,-0.691611,0.616601,-4.668819,605.47802734375,0.45790000000000003,0.49545,395.824,388.22467469423856,-0.034057000000000004
DF-4939_water.log,COc1cc[nH]c(=NC(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C#N)C[C@@H]2CCNC2=O)n1,8.5149,0.118816,-0.35348,-0.03035,0.7969220000000002,-2.209174,-0.727013,0.743386,-6.087566000000001,648.18310546875,0.41482,0.50219,428.974,417.21501276919537,-0.031197000000000003
DF-4946_water.log,CC(C)C[C@H](NC(=O)c1cnc(=N)[nH]c1)C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O,5.0327,0.172727,-0.34929,-0.03039,0.5107090000000002,-1.84313,-0.669076,0.65864,-5.583572,605.2474975585938,0.41478000000000004,0.498,418.654,387.2042684263295,-0.035523
DF-4957_water.log,CC(C)C[C@H](NC(=O)CSc1nc(=N)[nH][nH]1)C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O,4.1913,0.199336,-0.35395,-0.04535,0.223381,-1.871653,-0.701295,0.638302,-5.6766060000000005,614.9046020507812,0.39982,0.50266,405.657,422.18745331272106,-0.03129499999999999
DF-4959_water.log,Cc1cncn1C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O,3.3763,0.153543,-0.3525,-0.0101,-0.21653800000000023,-1.843981,-0.64303,0.773603,-4.735669999999999,586.6436157226562,0.43507,0.5012099999999999,417.045,374.20893860170685,-0.02720499999999998
DF-4973_water.log,CC(C)C[C@H](NC(=O)Cc1n[nH]c(=O)[nH]1)C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O,14.2793,0.074259,-0.35718,0.00113,0.47909500000000005,-2.457008,-0.688691,0.640519,-5.708224000000001,627.0673217773438,0.44630000000000003,0.50589,399.776,391.19920296546366,-0.15370099999999998
DF-497_water.log,CC(C)C[C@H](NC(=O)Cc1ccc(C(C)C)cc1)C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O,13.4879,0.199655,-0.34871,0.0012,-2.134073,-1.8902420000000002,-0.682423,0.631807,-3.94809,640.353515625,0.44637,0.49742000000000003,450.995,426.2657083636566,0.090713
DF-4982_water.log,Cc1ccc(C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C#N)C[C@@H]2CCNC2=O)o1,4.7428,0.083579,-0.35005,-0.02008,-0.7971980000000002,-2.0626510000000002,-0.664225,0.649987,-4.118309999999999,608.18994140625,0.42509,0.49876,422.948,374.1977085327254,-0.025345999999999994
DF-4991_water.log,Cc1nc(C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C#N)C[C@@H]2CCNC2=O)c(C)o1,6.9816,0.083029,-0.35774,-0.01257,-0.531534,-2.132592,-0.662008,0.685403,-4.633069,633.0474243164062,0.4326,0.5064500000000001,447.345,389.2086907386184,-0.027942999999999996
DF-5010_water.log,CC(C)C[C@H](NC(=O)c1ccsc1)C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O,3.7458,0.129223,-0.34242,-0.02663,-0.8653860000000001,-1.8869220000000002,-0.681744,0.666637,-3.678164,592.5626831054688,0.41854,0.49113,411.93,376.15922058143536,-0.02371999999999999
DF-5013_water.log,CC(C)C[C@H](NC(=O)N=c1cc[nH]cc1)C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O,15.8699,0.167056,-0.33599,-0.0271,0.004538000000000153,-1.9675380000000002,-0.731351,0.73992,-5.108339,622.5855102539062,0.41807,0.4847,362.731,386.20901231290685,-0.03847499999999998
DF-5057_water.log,COc1nc(=N)[nH]c(=NC(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C#N)C[C@@H]2CCNC2=O)[nH]1,9.7054,0.137101,-0.36581,-0.02772,1.75542,-2.182642,-0.706059,0.750563,-7.357366000000001,676.8322143554688,0.41745,0.5145200000000001,454.042,433.2212610885723,-0.03814100000000001
DF-5068_water.log,CC(C)C[C@H](NC(=O)N=c1cc[nH]cn1)C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O,15.4649,0.171538,-0.35245,-0.03265,0.6211710000000001,-1.880846,-0.711402,0.738266,-5.612449,622.79638671875,0.41252,0.50116,436.929,387.2042684263295,-0.04142799999999999
DF-5083_water.log,CC(C)C[C@H](NC(=O)c1co[nH]c1=O)C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O,11.9681,0.032255,-0.36746,-0.03176,0.35662900000000003,-2.372274,-0.648792,0.683064,-4.90125,584.81689453125,0.41341,0.51617,400.68,377.17223680395057,-0.029356
DF-5118_water.log,CC(C)C[C@H](NC(=O)c1csc(=N)[nH]1)C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O,12.5306,0.139407,-0.32227,-0.03069,0.011945000000000205,-1.8961639999999997,-0.726292,0.622144,-4.920498,603.9484252929688,0.41448,0.47098,367.772,392.1654689008123,-0.03500700000000001
DF-5126_water.log,CC(C)C[C@H](NC(=O)NC1=NCCN1)C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O,7.6429,0.143048,-0.34518,0.00588,0.3497769999999999,-1.897182,-0.730708,0.724334,-5.729572,595.0677490234375,0.45105,0.49389,341.606,377.21985709646117,-0.026529999999999998
DF-5128_water.log,CC(C)C[C@H](NC(=O)Cn1ccnc1)C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O,8.9596,0.159845,-0.35631,0.01096,-0.41051000000000004,-1.8832419999999999,-0.697856,0.617795,-4.6108270000000005,588.606689453125,0.45613000000000004,0.50502,408.084,374.20893860170685,-0.033540000000000014
DF-5152_water.log,CC(C)C[C@H](NC(=O)c1c[nH][nH]c1=N)C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O,8.9548,0.182227,-0.33472,-0.01852,0.12847999999999976,-1.9298769999999998,-0.705745,0.670233,-5.33717,599.4478149414062,0.42665000000000003,0.48343,367.263,375.2041947151295,-0.035114000000000006
DF-5192_water.log,CC(C)C[C@H](NC(=O)c1cncc(Cl)n1)C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O,6.422,0.146369,-0.36979,-0.05383,0.09976500000000021,-1.7978049999999999,-0.652476,0.609067,-4.540624,595.7705688476562,0.39134,0.5185,346.422,406.154514829398,-0.025451
DF-5196_water.log,CC(C)C[C@H](NC(=O)CS(C)(=O)=O)C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O,3.7589,-0.079236,-0.36084,0.01735,-1.547196,-3.9229709999999995,-1.06688,2.390217,-3.5997060000000003,574.609619140625,0.46252,0.50955,410.686,386.1647620410968,-0.035521000000000004
DF-5204_water.log,Cc1ncoc1C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O,1.839,0.085427,-0.36187,-0.03127,-0.20572599999999996,-2.040197,-0.654456,0.665507,-4.573499,596.9324340820312,0.4139,0.51058,466.734,375.19295464608666,-0.028315999999999994
DF-5219_water.log,CC(C)C[C@H](NC(=O)c1cnoc1)C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O,2.6033,0.111068,-0.3627,-0.018,-0.20990399999999998,-1.8465939999999998,-0.676175,0.685898,-4.209461999999999,571.4497680664062,0.42717,0.51141,368.547,361.177218553555,-0.149005
DF-521_water.log,Cc1ccc2[nH]ncc2c1C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O,11.1864,0.224378,-0.34024,-0.03386,-1.0592810000000001,-1.82184,-0.645565,0.633447,-4.363518000000001,635.1361083984375,0.41131,0.48895,523.369,424.2248958278385,0.088393
DF-5223_water.log,CC(C)C[C@H](NC(=O)c1no[nH]c1=O)C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O,10.0362,0.073448,-0.37406,-0.05059,0.34090599999999993,-2.008776,-0.653986,0.63801,-4.708146999999999,590.5348510742188,0.39458,0.52277,330.301,378.16749291737324,-0.030674999999999994
DF-5258_water.log,CC(C)C[C@H](NC(=O)c1nccn1C)C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O,7.8746,0.162183,-0.36011,-0.01577,-0.471749,-1.854671,-0.67581,0.634592,-4.464678,594.335693359375,0.4294,0.50882,384.409,374.20893860170685,-0.028498999999999997
DF-5274_water.log,CC(C)C[C@H](NC(=O)Cn1ncnn1)C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O,12.2404,0.210051,-0.37428,-0.02731,-0.22508400000000006,-1.8460720000000002,-0.685745,0.615937,-4.481477,613.4708251953125,0.41786,0.5229900000000001,428.041,376.19945082855213,-0.01799300000000001
DF-527_water.log,CC(C)C[C@H](NC(=O)c1cc2c(s1)CNCC2)C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O,8.8719,0.199428,-0.33718,-0.0396,-1.1636129999999998,-1.8934760000000002,-0.66031,0.641743,-4.192621,671.85009765625,0.40557,0.48589,461.21,431.2017586836531,-0.042441000000000006
DF-5288_water.log,Cc1nc(C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C#N)C[C@@H]2CCNC2=O)co1,5.945,0.082408,-0.36261,-0.01188,-0.18983600000000017,-2.106498,-0.658085,0.678929,-4.602982,610.1091918945312,0.43329,0.51132,424.471,375.19295464608666,-0.025993000000000002
DF-531_water.log,CC(C)C[C@H](NC(=O)C1CCCc2ccccc21)C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O,13.4766,0.20693,-0.35028,0.00083,-1.791753,-1.876439,-0.682646,0.614703,-3.9405229999999998,662.4391479492188,0.446,0.49899,452.816,424.25004598232493,-0.026663999999999993
DF-5363_water.log,CC(C)C[C@H](NC(=O)c1n[nH]c(=N)o1)C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O,8.8455,0.113619,-0.36898,-0.03208,0.5895330000000002,-2.077441,-0.655225,0.613635,-5.2956199999999995,584.1182250976562,0.41309,0.51769,378.884,377.183466872932,-0.029375000000000012
DF-604_water.log,CC(C)C[C@H](NC(=O)N=c1[nH]n(C)c2ccccc12)C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O,13.7955,0.266303,-0.33712,-0.04048,-0.37890199999999996,-1.8019800000000001,-0.64353,0.746267,-5.148365,620.7952880859375,0.40469,0.48583,445.272,439.2358880337929,-0.03017599999999998
DF-633_water.log,CC(C)C[C@H](NC(=O)C1CCCN1C)C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O,9.4105,0.158596,-0.36052,0.01302,-1.1405579999999997,-1.8638219999999999,-0.659681,0.593051,-4.408921,580.0513305664062,0.45819,0.5092300000000001,424.709,377.2450072509476,-0.01997300000000002
DF-654_water.log,CC(C)C[C@H](NC(=O)NC1CC1c1ccccc1)C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O,4.7364,0.239445,-0.34122,0.00051,-1.224024,-1.9345109999999999,-0.694834,0.76449,-4.582924,646.8902587890625,0.44568,0.48993000000000003,450.065,425.24530209574755,-0.024962000000000012
DF-730_water.log,CC(C)C[C@H](NC(=O)CC1CCCN1C)C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O,6.9151,0.15999,-0.34479,0.01694,-1.3530619999999995,-1.928517,-0.718356,0.65286,-4.492141,627.0348510742188,0.46211,0.4935,516.023,391.26074334347925,-0.025578000000000017
DF-79_water.log,CCC(C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O,3.5568,0.102053,-0.3597,0.01823,-1.3310600000000001,-1.885184,-0.683116,0.651902,-4.022086,577.3672485351562,0.46340000000000003,0.50841,436.78,350.2339413337932,-0.022028999999999993
DF-803_water.log,CC(C)C[C@H](NC(=O)C1CC1C)C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O,3.8818,0.131119,-0.36136,0.01693,-1.174652,-1.891838,-0.688575,0.664154,-3.9808470000000002,597.4500732421875,0.4621,0.51007,428.429,348.21827895246156,-0.022697999999999996
DF-859_water.log,Cc1c(C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C#N)C[C@@H]2CCNC2=O)sc2ccccc12,9.0357,0.197213,-0.32482,-0.04557,-1.455334,-1.8831759999999997,-0.659528,0.642526,-3.752891,661.8120727539062,0.3996,0.47353,413.363,440.1909139000988,-0.02621000000000001
DF-990_water.log,CC(C)C[C@H](NC(=O)C1NCCC1C)C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O,9.411,0.148591,-0.35983,0.013,-1.0752289999999998,-1.865053,-0.651328,0.59987,-4.564517,575.928466796875,0.45817,0.50854,367.972,377.2450072509476,-0.02676500000000001
Neq0543_water.log,[H]c1c([H])c(Cl)c([H])c(C([H])([H])C([H])(C(=O)N([H])C2(C#N)C([H])([H])C2([H])[H])N([H])C(=O)c2c([H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])nn2C([H])([H])[H])c1[H],3.8509,0.317887,-0.36141,-0.02084,-1.9462149999999998,-1.373555,-0.693923,0.656765,-3.0755739999999996,709.875,0.42433,0.51012,474.13,427.1801239805115,-0.031414
Neq0569_water.log,[H]c1c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])nn(C([H])([H])[H])c1C(=O)N([H])C([H])(C(=O)N([H])C1(C#N)C([H])([H])C1([H])[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H],4.6209,0.28862,-0.36411,-0.01571,-2.222172,-1.3683040000000002,-0.688215,0.655923,-3.071393,652.4100341796875,0.42946,0.51282,443.826,359.2343366192817,-0.03409400000000001
Neq0570_water.log,[H]c1c([H])c([H])c(C(=O)N([H])C([H])(C(=O)N([H])C2(C#N)C([H])([H])C2([H])[H])C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])c([H])c1[H],5.995,0.263509,-0.36049,-0.02349,-0.9873390000000001,-1.409628,-0.726058,0.648083,-2.792406,592.159912109375,0.42168,0.5092,402.252,333.1497763932463,-0.02850600000000003
Neq0635_water.log,[H]c1c([H])c([H])c(C([H])(N([H])C([H])(C(=O)N([H])C2(C#N)C([H])([H])C2([H])[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C(F)(F)F)c([H])c1[H],9.7727,0.044599,-0.36415,-0.01345,-1.2995039999999998,-0.714171,-0.714171,0.632115,-2.8082650000000005,567.9935302734375,0.43172,0.51286,378.856,353.1736693912559,-0.027526999999999996
Neq0643_water.log,[H]c1c([H])c([H])c(C([H])([H])C([H])(C#N)N([H])C(=O)C([H])(N([H])C([H])(c2c([H])c([H])c([H])c([H])c2[H])C(F)(F)F)C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c1[H],7.3225,0.093175,-0.36236,-0.01217,-1.9369709999999998,-0.708846,-0.708846,0.59217,-2.837841,622.8113403320312,0.433,0.51107,368.127,417.2053627099193,-0.02664000000000001
Neq0708_water.log,[H]c1nc2c([H])c(Cl)c([H])c([H])c2c(C(=O)N([H])C([H])(C(=O)N([H])C2(C#N)C([H])([H])C2([H])[H])C([H])([H])c2c([H])n([H])c3c([H])c([H])c([H])c([H])c23)c1[H],10.3182,0.353939,-0.32015,-0.05345,-0.7794819999999998,-1.3848790000000002,-0.7173,0.645489,-3.527955,654.8799438476562,0.39172,0.46886,366.101,457.13335797011644,-0.04722799999999999
Neq0719_water.log,[H]c1nc2c([H])c(Cl)c([H])c([H])c2c(C(=O)N([H])C([H])(C(=O)N([H])C2(C#N)C([H])([H])C2([H])[H])C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])c1[H],6.1811,0.305523,-0.3594,-0.05366,-0.7171369999999999,-1.356535,-0.695025,0.6312,-3.2009860000000003,629.921630859375,0.39151,0.5081100000000001,329.037,418.12221834176205,-0.033438999999999997
Neq0775_water.log,[H]c1nc2c([H])c(Cl)c([H])c([H])c2c(C(=O)N([H])C([H])(C(=O)N([H])C2(C#N)C([H])([H])C2([H])[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])c1[H],7.7998,0.241758,-0.36262,-0.05348,-0.902173,-1.389199,-0.694967,0.629567,-3.214022,625.7079467773438,0.39169,0.5113300000000001,347.971,384.13765958949375,-0.032996
Neq0777_water.log,[H]c1c([H])c([H])c(OC(=O)c2c([H])c([H])c([H])c(C(=O)N([H])C([H])(C(=O)N([H])C3(C#N)C([H])([H])C3([H])[H])C([H])([H])c3c([H])c([H])c([H])c([H])c3[H])c2[H])c([H])c1[H],7.8332,0.249337,-0.36039,-0.03934,-0.7569589999999998,-2.4190620000000003,-0.71299,0.695217,-3.805683,764.457275390625,0.40583,0.5091,512.567,453.1716436350394,-0.04073299999999999
Neq0819_water.log,[H]c1c([H])c([H])c(C(=O)N([H])C([H])(C(=O)N([H])C([H])(C#N)C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c1[H],10.0787,0.257118,-0.36364,-0.02366,-1.7704320000000002,-1.4271690000000001,-0.721743,0.638414,-2.884394,656.7071533203125,0.42151,0.5123500000000001,393.275,363.19691095964134,-0.02596599999999999
Neq0865_water.log,[H]c1c([H])c([H])c(C(=O)N([H])C([H])(C(=O)N([H])C2(C#N)C([H])([H])C2([H])[H])C([H])([H])c2c([H])c([H])c([H])c(Cl)c2[H])c([H])c1[H],6.9697,0.234202,-0.36131,-0.02413,-0.8991559999999995,-1.4134799999999998,-0.724355,0.649595,-2.7928580000000003,606.1375122070312,0.42104,0.51002,354.187,367.1110050022077,-0.03125200000000003
Neq0866_water.log,[H]c1c([H])c([H])c(C([H])([H])C([H])(C#N)N([H])C(=O)C([H])(N([H])C(=O)c2c([H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])nn2C([H])([H])[H])C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])c([H])c1[H],4.1117,0.404884,-0.36064,-0.02026,-2.638825,-1.3717700000000002,-0.693454,0.644371,-3.142964,764.7046508789062,0.42491,0.50935,598.851,457.2505886902134,-0.02736099999999997
Neq0997_water.log,[H]c1c([H])c(F)c([H])c(C([H])(N([H])C([H])(C(=O)N([H])C2(C#N)C([H])([H])C2([H])[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C(F)(F)F)c1[H],10.9838,-0.042357,-0.37055,-0.02243,-1.053304,-0.703159,-0.703159,0.627521,-2.953083,604.8377075195312,0.42274,0.51926,308.385,371.1643599001926,-0.030483
Neq0998_water.log,[H]c1c([H])c(C([H])(N([H])C([H])(C(=O)N([H])C2(C#N)C([H])([H])C2([H])[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C(F)(F)F)c([H])c([H])c1F,12.8693,-0.040167,-0.36754,-0.02042,-1.027043,-0.701055,-0.701055,0.630394,-2.976986,587.8922729492188,0.42475,0.51625,346.008,371.1643599001926,-0.031881
Neq0999_water.log,[H]c1c([H])c([H])c(C([H])([H])C([H])(C(=O)N([H])C2(C#N)C([H])([H])C2([H])[H])N([H])C([H])(c2c([H])c([H])c(F)c([H])c2[H])C(F)(F)F)c([H])c1[H],8.2189,0.018882,-0.36143,-0.02018,-0.8635579999999999,-0.70436,-0.70436,0.583832,-2.945803,614.8812866210938,0.42499000000000003,0.51014,348.157,405.1489186524609,-0.025611
Neq1000_water.log,[H]c1c([H])c(C([H])(N([H])C([H])(C(=O)N([H])C2(C#N)C([H])([H])C2([H])[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C(F)(F)F)c([H])c(F)c1F,11.9398,-0.121221,-0.36898,-0.02819,-0.7707599999999999,-0.704725,-0.704725,0.591136,-3.074112,574.915283203125,0.41698,0.51769,361.192,389.15504040906785,-0.02448299999999999
Neq1001_water.log,[H]c1c([H])c([H])c(C([H])([H])C([H])(C(=O)N([H])C2(C#N)C([H])([H])C2([H])[H])N([H])C([H])(c2c([H])c([H])c([H])c(F)c2[H])C(F)(F)F)c([H])c1[H],6.41,0.018704,-0.36111,-0.02118,-0.888986,-0.691735,-0.691735,0.586185,-2.9474280000000004,584.3590698242188,0.42399000000000003,0.5098199999999999,429.578,405.1489186524609,-0.026331
Neq1074_water.log,[H]c1c([H])c([H])c(C([H])([H])C([H])(C(=O)N([H])C2(C#N)C([H])([H])C2([H])[H])N([H])C([H])(c2c([H])c([H])c(F)c(F)c2[H])C(F)(F)F)c([H])c1[H],4.3708,-0.051869,-0.36357,-0.02831,-0.6325339999999999,-0.69479,-0.69479,0.587445,-3.0505069999999996,584.0714721679688,0.41686,0.5122800000000001,335.321,423.1395991613362,-0.024779
Neq1087_water.log,[H]c1c([H])c([H])c(C([H])([H])OC([H])(C([H])([H])[H])C([H])(C#N)N([H])C(=O)C([H])(N([H])C(=O)OC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])c2c([H])c([H])c3c(c2[H])c([H])c([H])n3[H])c([H])c1[H],8.4053,0.203639,-0.32732,-0.01402,-2.0173509999999997,-2.369868,-0.701529,0.792832,-4.184022,722.5460205078125,0.43115000000000003,0.47603,502.023,476.24528536632056,-0.04924700000000001
Neq1088_water.log,[H]c1c(C([H])([H])C([H])(C(=O)N([H])C2(C#N)C([H])([H])C2([H])[H])N([H])C(=O)OC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c2c([H])c([H])n([H])c2c1[H],10.6001,0.182244,-0.32744,-0.01545,-1.2342469999999999,-1.90875,-0.706307,0.798844,-3.6759749999999998,635.5478515625,0.42972,0.47615,431.918,368.1871016121982,-0.038993
Neq1091_water.log,[H]c1c([H])c([H])c(C([H])([H])C([H])(C#N)N([H])C(=O)C([H])(N([H])C(=O)OC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])c2c([H])c([H])c3c(c2[H])c([H])c([H])n3[H])c([H])c1[H],11.9238,0.23491,-0.3288,-0.01682,-1.896569,-1.892624,-0.706036,0.783923,-3.675185,716.5171508789062,0.42835,0.47751,457.147,432.2187949308616,-0.03847299999999998
Neq1092_water.log,[H]c1c(C([H])([H])C([H])(C(=O)N([H])C([H])(C#N)C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])N([H])C(=O)OC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c2c([H])c([H])n([H])c2c1[H],8.5605,0.173921,-0.32959,-0.01783,-2.063863,-1.885513,-0.692916,0.787226,-3.681534,654.7349243164062,0.42734,0.4783,459.672,398.2342361785932,-0.03375700000000001
Neq1093_water.log,[H]c1c([H])c([H])c(C([H])([H])OC(=O)N([H])C([H])(C(=O)N([H])C([H])(C#N)C([H])(OC([H])([H])c2c([H])c([H])c([H])c([H])c2[H])C([H])([H])[H])C([H])([H])c2c([H])c([H])c3c(c2[H])c([H])c([H])n3[H])c([H])c1[H],10.6287,0.300366,-0.32974,-0.01696,-1.755163,-2.289912,-0.694301,0.77466,-4.090756,821.3977661132812,0.42821000000000004,0.47845,491.375,510.22984411858886,-0.04445699999999997
Neq1096_water.log,[H]c1c([H])c([H])c(C([H])([H])OC(=O)N([H])C([H])(C(=O)N([H])C2(C#N)C([H])([H])C2([H])[H])C([H])([H])c2c([H])c([H])c3c(c2[H])c([H])c([H])n3[H])c([H])c1[H],11.6326,0.259034,-0.32874,-0.01616,-0.9620820000000002,-1.8032899999999998,-0.709567,0.761632,-3.5938199999999996,648.5531005859375,0.42901,0.47745,431.984,402.1716603644665,-0.035748
